"","iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","new_people_vaccinated_smoothed","new_people_vaccinated_smoothed_per_hundred","stringency_index","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","population","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million"
"245","KOR","Asia","한국",2022-11-06,25856910,18671,42800.143,29390,18,30.571,499015.86,360.334,826.006,567.201,0.347,0.59,1.16,346,6.677,NA,NA,NA,NA,1243,23.989,NA,NA,NA,NA,NA,NA,NA,NA,NA,129536774,44852532,44432470,41230920,69,4681,249.99,86.56,85.75,79.57,90,179,0,11.11,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"246","OWID_AFR",NA,"아프리카",2022-11-07,12392937,3005,1139.143,257044,8,9.286,8686.212,2.106,0.798,180.162,0.006,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,680567812,439614040,353970990,55359356,760520,997023,47.7,30.81,24.81,3.88,699,750453,0.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426736614,NA,NA,NA,NA
"247","OWID_ASI",NA,"아시아",2022-11-07,190459290,135005,156302.714,1496009,195,449.429,40339.721,28.594,33.105,316.858,0.041,0.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8780764020,3620992236,3396209498,1688666514,1283022,1594783,185.98,76.69,71.93,35.77,338,517528,0.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4721383370,NA,NA,NA,NA
"248","OWID_EUR",NA,"유럽",2022-11-07,237383263,106956,117228.714,1968369,615,620.714,318717.476,143.602,157.395,2642.788,0.826,0.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1345844592,517234279,496612095,344861191,338785,313365,180.7,69.45,66.68,46.3,421,30651,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744807803,NA,NA,NA,NA
"249","OWID_NAM",NA,"북미",2022-11-07,115861180,45730,45567.286,1528730,205,394.857,192997.858,76.176,75.905,2546.51,0.341,0.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1110668924,453089140,390628350,244212875,694484,690365,185.01,75.47,65.07,40.68,1150,119956,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600323657,NA,NA,NA,NA
"250","OWID_OCE",NA,"오세아니아",2022-11-07,12687999,2808,9323.429,20732,9,20.429,281712.259,62.346,207.009,460.314,0.2,0.454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80101397,28893937,27847567,23320555,11106,9911,177.85,64.15,61.83,51.78,220,288,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45038860,NA,NA,NA,NA
"251","OWID_SAM",NA,"남미",2022-11-07,64375658,12612,10680,1333001,129,79.714,147374.542,28.873,24.45,3051.626,0.295,0.182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,929839314,372191217,334546803,234952879,85761,68086,212.87,85.21,76.59,53.79,156,8609,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436816679,NA,NA,NA,NA
"252","KOR","Asia","한국",2022-11-07,25919183,62273,43359.429,29420,30,30.143,500217.675,1201.815,836.799,567.78,0.579,0.582,1.2,365,7.044,NA,NA,NA,NA,1261,24.336,NA,NA,NA,NA,NA,NA,NA,NA,NA,129541515,44852711,44432650,41235309,4741,4534,250,86.56,85.75,79.58,88,178,0,11.11,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"253","OWID_AFR",NA,"아프리카",2022-11-08,12393858,921,1106,257054,10,10.429,8686.858,0.646,0.775,180.169,0.007,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,680581933,439618031,353975400,55366155,767047,958079,47.7,30.81,24.81,3.88,672,725943,0.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426736614,NA,NA,NA,NA
"254","OWID_ASI",NA,"아시아",2022-11-08,190660846,201556,159411.286,1496238,229,253.143,40382.411,42.69,33.764,316.907,0.049,0.054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8783220628,3621681236,3396630900,1689898748,1400471,1499791,186.03,76.71,71.94,35.79,318,405522,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4721383370,NA,NA,NA,NA
"255","OWID_EUR",NA,"유럽",2022-11-08,237587223,203960,124703.429,1969081,712,631.429,318991.318,273.842,167.43,2643.744,0.956,0.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1346148687,517237728,496615164,345167769,446135,346201,180.74,69.45,66.68,46.34,465,30738,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744807803,NA,NA,NA,NA
"256","OWID_NAM",NA,"북미",2022-11-08,115896593,35413,42654.429,1529014,284,364.714,193056.848,58.99,71.052,2546.983,0.473,0.608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1111269370,453148196,390671940,244252720,649927,677248,185.11,75.48,65.08,40.69,1128,118685,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600323657,NA,NA,NA,NA
"257","OWID_OCE",NA,"오세아니아",2022-11-08,12691382,3383,9566.286,20748,16,22.714,281787.372,75.113,212.401,460.669,0.355,0.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80103817,28893963,27847610,23322906,11304,10227,177.85,64.15,61.83,51.78,227,267,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45038860,NA,NA,NA,NA
"258","OWID_SAM",NA,"남미",2022-11-08,64381261,5603,9822.429,1333021,20,73.286,147387.369,12.827,22.486,3051.671,0.046,0.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,929891940,372196994,334550247,234996284,88388,74098,212.88,85.21,76.59,53.8,170,9279,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436816679,NA,NA,NA,NA
"259","KOR","Asia","한국",2022-11-08,25981655,62472,44464,29479,59,34.286,501423.33,1205.655,858.117,568.919,1.139,0.662,1.22,360,6.948,1869,36.07,NA,NA,1331,25.687,NA,NA,NA,NA,NA,NA,NA,NA,NA,129545542,44852888,44432878,41238931,4027,4395,250.01,86.56,85.75,79.59,85,180,0,11.11,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"260","OWID_AFR",NA,"아프리카",2022-11-09,12394799,941,1080.857,257055,1,10.571,8687.517,0.66,0.758,180.17,0.001,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,680589011,439621159,353978471,55368156,768433,918838,47.7,30.81,24.81,3.88,644,701392,0.049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426736614,NA,NA,NA,NA
"261","OWID_ASI",NA,"아시아",2022-11-09,190869184,208338,163565.429,1496559,321,261.286,40426.538,44.126,34.644,316.975,0.068,0.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8785194513,3622598648,3396726605,1690838528,2252577,1593020,186.07,76.73,71.94,35.81,337,473970,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4721383370,NA,NA,NA,NA
"262","OWID_EUR",NA,"유럽",2022-11-09,237696450,109227,128431.714,1969854,773,669.857,319137.97,146.651,172.436,2644.782,1.038,0.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1346432687,517240244,496617736,345442755,426040,354325,180.78,69.45,66.68,46.38,476,30518,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744807803,NA,NA,NA,NA
"263","OWID_NAM",NA,"북미",2022-11-09,115998711,102118,45995.429,1529992,978,391.429,193226.953,170.105,76.618,2548.612,1.629,0.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1111918767,453214660,390717024,244352728,698883,651919,185.22,75.5,65.08,40.7,1086,115903,0.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600323657,NA,NA,NA,NA
"264","OWID_OCE",NA,"오세아니아",2022-11-09,12694964,3582,9801,20757,9,22.143,281866.903,79.531,217.612,460.869,0.2,0.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80106484,28893989,27847660,23325497,11551,10602,177.86,64.15,61.83,51.79,235,270,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45038860,NA,NA,NA,NA
"265","OWID_SAM",NA,"남미",2022-11-09,64391147,9886,10642.143,1333051,30,75.857,147410.001,22.632,24.363,3051.74,0.069,0.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,929952302,372204816,334555879,235043192,91868,77763,212.89,85.21,76.59,53.81,178,9578,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436816679,NA,NA,NA,NA
"266","KOR","Asia","한국",2022-11-09,26037020,55365,45677.571,29531,52,35.857,502491.826,1068.496,881.537,569.923,1.004,0.692,1.22,336,6.485,NA,NA,280,5.404,1327,25.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,129549553,44853078,44433125,41242514,4011,4269,250.02,86.56,85.75,79.59,82,180,0,11.11,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"267","OWID_AFR",NA,"아프리카",2022-11-10,12397829,3056,1389.714,257061,6,11.286,8689.641,2.142,0.974,180.174,0.004,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,680597842,439625066,353982142,55370773,770186,879662,47.7,30.81,24.81,3.88,617,676783,0.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426736614,NA,NA,NA,NA
"268","OWID_ASI",NA,"아시아",2022-11-10,191052410,183226,165423,1496842,283,258.429,40465.346,38.808,35.037,317.035,0.06,0.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8786498951,3622676832,3396856758,1691727963,1600193,1623075,186.1,76.73,71.95,35.83,344,460418,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4721383370,NA,NA,NA,NA
"269","OWID_EUR",NA,"유럽",2022-11-10,237820335,123885,116376.714,1970562,708,617.429,319304.301,166.332,156.251,2645.732,0.951,0.829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1346789724,517243489,496621022,345789777,452680,355669,180.82,69.45,66.68,46.43,478,30191,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744807803,NA,NA,NA,NA
"270","OWID_NAM",NA,"북미",2022-11-10,116074452,75741,45372,1530754,762,384.714,193353.12,126.167,75.579,2549.881,1.269,0.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1112677336,453273550,390763774,244502190,808045,632374,185.35,75.5,65.09,40.73,1053,104061,0.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600323657,NA,NA,NA,NA
"271","OWID_OCE",NA,"오세아니아",2022-11-10,12723939,28975,11114.571,20795,38,21.429,282510.237,643.333,246.777,461.712,0.844,0.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80165279,28894068,27848397,23383476,11263,10947,177.99,64.15,61.83,51.92,243,276,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45038860,NA,NA,NA,NA
"272","OWID_SAM",NA,"남미",2022-11-10,64436594,45447,15100,1333345,294,101.571,147514.042,104.041,34.568,3052.413,0.673,0.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930008833,372211370,334559554,235089495,95310,80039,212.91,85.21,76.59,53.82,183,8967,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436816679,NA,NA,NA,NA
"273","KOR","Asia","한국",2022-11-10,26091539,54519,47262.571,29571,40,36.571,503543.996,1052.169,912.126,570.695,0.772,0.706,1.22,323,6.234,NA,NA,NA,NA,1358,26.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,129554358,44853281,44433346,41246900,4805,4134,250.03,86.56,85.75,79.6,80,181,0,11.11,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"274","OWID_AFR",NA,"아프리카",2022-11-11,12398710,881,1359,257069,8,4.857,8690.259,0.617,0.953,180.18,0.006,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,680606600,439628893,353985589,55373484,770113,842045,47.7,30.81,24.81,3.88,590,652160,0.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426736614,NA,NA,NA,NA
"275","OWID_ASI",NA,"아시아",2022-11-11,191234400,181990,172560.143,1497145,303,263.714,40503.892,38.546,36.549,317.099,0.064,0.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8787737426,3622699551,3396905872,1692675109,1908286,1635142,186.13,76.73,71.95,35.85,346,446244,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4721383370,NA,NA,NA,NA
"276","OWID_EUR",NA,"유럽",2022-11-11,238066811,246476,117240,1971727,1165,628.714,319635.227,330.926,157.41,2647.296,1.564,0.844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1347754300,517412526,497002838,346008359,348009,342764,180.95,69.47,66.73,46.46,460,30045,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744807803,NA,NA,NA,NA
"277","OWID_NAM",NA,"북미",2022-11-11,116091818,17366,41477.714,1530856,102,340.857,193382.048,28.928,69.092,2550.051,0.17,0.568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1113542154,453389924,390859255,244625681,692695,605867,185.49,75.52,65.11,40.75,1009,100279,0.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600323657,NA,NA,NA,NA
"278","OWID_OCE",NA,"오세아니아",2022-11-11,12737115,13176,10916.857,20813,18,14.714,282802.784,292.547,242.388,462.112,0.4,0.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80167447,28894104,27848479,23385526,16683,11650,178,64.15,61.83,51.92,259,281,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45038860,NA,NA,NA,NA
"279","OWID_SAM",NA,"남미",2022-11-11,64465074,28480,17541.143,1333455,110,103.571,147579.241,65.199,40.157,3052.665,0.252,0.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930220501,372235933,334598657,235204656,103062,82220,212.95,85.22,76.6,53.85,188,8283,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436816679,NA,NA,NA,NA
"280","KOR","Asia","한국",2022-11-11,26145764,54225,49171.429,29617,46,37.571,504590.491,1046.495,948.966,571.582,0.888,0.725,1.2,345,6.658,NA,NA,NA,NA,1376,26.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,129561421,44853665,44433848,41253081,7063,3987,250.04,86.56,85.75,79.61,77,181,0,11.11,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"281","OWID_AFR",NA,"아프리카",2022-11-12,12399538,828,1432,257069,0,4.857,8690.839,0.58,1.004,180.18,0,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,680613928,439632144,353988624,55375628,768683,804433,47.7,30.81,24.81,3.88,564,627559,0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426736614,NA,NA,NA,NA
"282","OWID_ASI",NA,"아시아",2022-11-12,191426822,192422,176255.143,1497435,290,266.571,40544.647,40.755,37.331,317.16,0.061,0.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8789077318,3622721857,3396940524,1693821441,1956470,1651905,186.15,76.73,71.95,35.88,350,429980,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4721383370,NA,NA,NA,NA
"283","OWID_EUR",NA,"유럽",2022-11-12,238093672,26861,118856.143,1971823,171,622.714,319671.291,36.064,159.58,2647.425,0.23,0.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1347832134,517415118,497005949,346080055,154096,331619,180.96,69.47,66.73,46.47,445,27496,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744807803,NA,NA,NA,NA
"284","OWID_NAM",NA,"북미",2022-11-12,116098219,6401,41561.571,1530874,18,338.286,193392.71,10.663,69.232,2550.081,0.03,0.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1113862649,453420220,390881966,244661630,376449,596613,185.54,75.53,65.11,40.75,994,100018,0.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600323657,NA,NA,NA,NA
"285","OWID_OCE",NA,"오세아니아",2022-11-12,12744229,7114,11668.429,20810,0,14.714,282960.737,157.952,259.075,462.045,0,0.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80168682,28894131,27848569,23386644,15750,12422,178,64.15,61.83,51.93,276,280,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45038860,NA,NA,NA,NA
"286","OWID_SAM",NA,"남미",2022-11-12,64473953,8879,17207.714,1333498,43,96.429,147599.568,20.327,39.393,3052.763,0.098,0.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930256589,372241089,334601266,235232979,72126,83791,212.96,85.22,76.6,53.85,192,8404,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436816679,NA,NA,NA,NA
"287","KOR","Asia","한국",2022-11-12,26194229,48465,50855.714,29665,48,41.857,505525.823,935.332,981.471,572.509,0.926,0.808,1.18,371,7.16,NA,NA,NA,NA,1467,28.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,129564355,44853840,44434053,41255638,2934,3950,250.05,86.56,85.75,79.62,76,187,0,11.11,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"288","OWID_AFR",NA,"아프리카",2022-11-13,12399851,313,1420.714,257071,2,5,8691.058,0.219,0.996,180.181,0.001,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,689064820,449590677,360593432,57214075,762066,766721,48.3,31.51,25.27,4.01,537,602922,0.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426736614,NA,NA,NA,NA
"289","OWID_ASI",NA,"아시아",2022-11-13,191561847,135025,176794.571,1497711,276,271,40573.246,28.599,37.446,317.219,0.058,0.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8789934757,3622755923,3396983079,1694523113,1427854,1689837,186.17,76.73,71.95,35.89,358,444927,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4721383370,NA,NA,NA,NA
"290","OWID_EUR",NA,"유럽",2022-11-13,238103339,9667,118147.429,1971959,136,611.429,319684.27,12.979,158.628,2647.608,0.183,0.821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1347970437,517420143,497010365,346200052,91140,322411,180.98,69.47,66.73,46.48,433,25099,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744807803,NA,NA,NA,NA
"291","OWID_NAM",NA,"북미",2022-11-13,116101543,3324,40870.429,1530890,16,337.857,193398.247,5.537,68.081,2550.108,0.027,0.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1114046435,453439646,390895347,244685262,239740,594314,185.57,75.53,65.11,40.76,990,100407,0.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600323657,NA,NA,NA,NA
"292","OWID_OCE",NA,"오세아니아",2022-11-13,12771447,27218,12322.286,20845,35,17.857,283565.059,604.323,273.592,462.823,0.777,0.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80169153,28894144,27848613,23387058,14986,13226,178,64.15,61.83,51.93,294,285,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45038860,NA,NA,NA,NA
"293","OWID_SAM",NA,"남미",2022-11-13,64481910,7957,16980.571,1333538,40,95.143,147617.784,18.216,38.873,3052.855,0.092,0.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930280142,372243499,334602507,235252881,59660,85167,212.97,85.22,76.6,53.86,195,8519,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436816679,NA,NA,NA,NA
"294","KOR","Asia","한국",2022-11-13,26217994,23765,51583.429,29709,44,45.571,505984.467,458.644,995.515,573.358,0.849,0.879,1.15,396,7.642,NA,NA,NA,NA,1520,29.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,129564441,44853842,44434058,41255717,86,3952,250.05,86.56,85.75,79.62,76,187,0,11.11,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"295","OWID_AFR",NA,"아프리카",2022-11-14,12401472,1621,1223,257073,2,4.143,8692.194,1.136,0.857,180.183,0.001,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,689171228,449625405,360617819,57270384,937371,791984,48.3,31.51,25.28,4.01,555,524166,0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426736614,NA,NA,NA,NA
"296","OWID_ASI",NA,"아시아",2022-11-14,191725779,163932,180927,1497944,233,276.429,40607.967,34.721,38.321,317.268,0.049,0.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8790803116,3622767368,3396994655,1695227661,1492615,1719781,186.19,76.73,71.95,35.91,364,458955,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4721383370,NA,NA,NA,NA
"297","OWID_EUR",NA,"유럽",2022-11-14,238222360,119021,119871,1972649,690,622.143,319844.071,159.801,160.942,2648.534,0.926,0.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1348131132,517424116,497013314,346351754,234000,304683,181,69.47,66.73,46.5,409,22931,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744807803,NA,NA,NA,NA
"298","OWID_NAM",NA,"북미",2022-11-14,116156676,55133,42213.714,1531167,277,348.143,193490.086,91.839,70.318,2550.569,0.461,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1114577595,453510789,390936378,244720440,587097,578973,185.66,75.54,65.12,40.76,964,99842,0.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600323657,NA,NA,NA,NA
"299","OWID_OCE",NA,"오세아니아",2022-11-14,12774717,3270,12388.286,20856,11,18.143,283637.663,72.604,275.058,463.067,0.244,0.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80180462,28895716,27850326,23394854,16427,13995,178.03,64.16,61.84,51.94,311,289,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45038860,NA,NA,NA,NA
"300","OWID_SAM",NA,"남미",2022-11-14,64485492,4883,15876.429,1333667,129,95.143,147625.984,11.179,36.346,3053.15,0.295,0.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930345640,372250191,334612250,235301944,95467,86555,212.98,85.22,76.6,53.87,198,8651,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436816679,NA,NA,NA,NA
